X,Y,ASCII,Foreground,Background
71,17,126,#66B2FF,#333333
72,17,126,#66B2FF,#333333
73,17,126,#66B2FF,#333333
74,17,126,#66B2FF,#333333
75,17,126,#66B2FF,#333333
76,17,126,#66B2FF,#333333
77,17,126,#66B2FF,#333333
78,17,126,#66B2FF,#333333
79,17,126,#66B2FF,#333333
80,17,126,#66B2FF,#333333
81,17,126,#66B2FF,#333333
82,17,126,#66B2FF,#333333
83,17,126,#66B2FF,#333333
84,17,126,#66B2FF,#333333
85,17,126,#66B2FF,#333333
86,17,126,#66B2FF,#333333
87,17,126,#66B2FF,#333333
88,17,126,#66B2FF,#333333
89,17,126,#66B2FF,#333333
90,17,126,#66B2FF,#333333
91,17,126,#66B2FF,#333333
92,17,126,#66B2FF,#333333
93,17,126,#66B2FF,#333333
94,17,126,#66B2FF,#333333
95,17,179,#FFFFFF,#333333
96,17,126,#66B2FF,#333333
97,17,126,#66B2FF,#333333
98,17,126,#66B2FF,#333333
99,17,126,#66B2FF,#333333
100,17,186,#402000,#000000
101,17,126,#66B2FF,#333333
102,17,186,#402000,#000000
103,17,126,#66B2FF,#333333
104,17,186,#402000,#000000
105,17,126,#66B2FF,#333333
106,17,186,#402000,#000000
107,17,126,#66B2FF,#333333
108,17,186,#402000,#000000
109,17,126,#66B2FF,#333333
110,17,186,#402000,#000000
111,17,126,#66B2FF,#333333
0,18,94,#66B2FF,#333333
1,18,94,#66B2FF,#333333
2,18,94,#66B2FF,#333333
3,18,32,#000000,#000000
4,18,32,#000000,#000000
5,18,94,#66B2FF,#333333
6,18,94,#66B2FF,#333333
7,18,94,#66B2FF,#333333
8,18,94,#66B2FF,#333333
9,18,32,#000000,#000000
10,18,32,#000000,#000000
11,18,32,#000000,#000000
12,18,32,#000000,#000000
13,18,32,#000000,#000000
14,18,94,#66B2FF,#333333
15,18,94,#66B2FF,#333333
16,18,94,#66B2FF,#333333
17,18,94,#66B2FF,#333333
18,18,94,#66B2FF,#333333
19,18,94,#66B2FF,#333333
20,18,94,#66B2FF,#333333
21,18,32,#000000,#000000
22,18,32,#000000,#000000
23,18,32,#000000,#000000
24,18,94,#66B2FF,#333333
25,18,94,#66B2FF,#333333
26,18,94,#66B2FF,#333333
27,18,94,#66B2FF,#333333
28,18,32,#000000,#000000
29,18,32,#000000,#000000
30,18,32,#000000,#000000
31,18,32,#000000,#000000
32,18,32,#000000,#000000
33,18,32,#000000,#000000
34,18,94,#66B2FF,#333333
35,18,94,#66B2FF,#333333
36,18,94,#66B2FF,#333333
37,18,32,#000000,#000000
38,18,94,#66B2FF,#333333
39,18,94,#66B2FF,#333333
40,18,94,#66B2FF,#333333
41,18,94,#66B2FF,#333333
42,18,32,#000000,#000000
43,18,32,#000000,#000000
44,18,32,#000000,#000000
45,18,32,#000000,#000000
46,18,32,#000000,#000000
47,18,32,#000000,#000000
48,18,32,#000000,#000000
49,18,32,#000000,#000000
50,18,32,#000000,#000000
51,18,32,#000000,#000000
52,18,32,#000000,#000000
53,18,94,#66B2FF,#333333
54,18,94,#66B2FF,#333333
55,18,94,#66B2FF,#333333
56,18,32,#000000,#000000
57,18,32,#000000,#000000
58,18,94,#66B2FF,#333333
59,18,94,#66B2FF,#333333
60,18,94,#66B2FF,#333333
61,18,94,#66B2FF,#333333
62,18,32,#000000,#000000
63,18,32,#000000,#000000
64,18,32,#000000,#000000
65,18,32,#000000,#000000
66,18,32,#000000,#000000
67,18,94,#66B2FF,#333333
68,18,94,#66B2FF,#333333
69,18,94,#66B2FF,#333333
70,18,94,#66B2FF,#333333
71,18,94,#66B2FF,#333333
72,18,94,#66B2FF,#333333
73,18,94,#66B2FF,#333333
74,18,32,#000000,#000000
75,18,32,#000000,#000000
76,18,32,#000000,#000000
77,18,94,#66B2FF,#333333
78,18,94,#66B2FF,#333333
79,18,94,#66B2FF,#333333
80,18,94,#66B2FF,#333333
81,18,32,#000000,#000000
82,18,32,#000000,#000000
83,18,32,#000000,#000000
84,18,32,#000000,#000000
85,18,32,#000000,#000000
86,18,32,#000000,#000000
87,18,94,#66B2FF,#333333
88,18,94,#66B2FF,#333333
89,18,94,#66B2FF,#333333
90,18,32,#000000,#000000
91,18,94,#66B2FF,#333333
92,18,94,#66B2FF,#333333
93,18,94,#66B2FF,#333333
94,18,32,#000000,#000000
95,18,179,#FFFFFF,#000000
96,18,94,#66B2FF,#333333
97,18,94,#66B2FF,#333333
98,18,94,#66B2FF,#333333
99,18,94,#66B2FF,#333333
100,18,94,#66B2FF,#333333
101,18,94,#66B2FF,#333333
102,18,32,#000000,#000000
103,18,32,#000000,#000000
104,18,32,#000000,#000000
105,18,94,#66B2FF,#333333
106,18,94,#66B2FF,#333333
107,18,94,#66B2FF,#333333
108,18,32,#000000,#000000
109,18,32,#000000,#000000
110,18,32,#000000,#000000
111,18,32,#000000,#000000
0,19,94,#66B2FF,#333333
1,19,94,#66B2FF,#333333
2,19,94,#66B2FF,#333333
3,19,94,#66B2FF,#333333
4,19,32,#000000,#000000
5,19,32,#000000,#000000
6,19,32,#000000,#000000
7,19,32,#000000,#000000
8,19,32,#000000,#000000
9,19,32,#000000,#000000
10,19,32,#000000,#000000
11,19,94,#66B2FF,#333333
12,19,94,#66B2FF,#333333
13,19,32,#000000,#000000
14,19,32,#000000,#000000
15,19,32,#000000,#000000
16,19,32,#000000,#000000
17,19,32,#000000,#000000
18,19,32,#000000,#000000
19,19,32,#000000,#000000
20,19,32,#000000,#000000
21,19,94,#66B2FF,#333333
22,19,94,#66B2FF,#333333
23,19,94,#66B2FF,#333333
24,19,32,#000000,#000000
25,19,32,#000000,#000000
26,19,32,#000000,#000000
27,19,32,#000000,#000000
28,19,32,#000000,#000000
29,19,32,#000000,#000000
30,19,94,#66B2FF,#333333
31,19,94,#66B2FF,#333333
32,19,94,#66B2FF,#333333
33,19,94,#66B2FF,#333333
34,19,94,#66B2FF,#333333
35,19,32,#000000,#000000
36,19,32,#000000,#000000
37,19,32,#000000,#000000
38,19,32,#000000,#000000
39,19,32,#000000,#000000
40,19,94,#66B2FF,#333333
41,19,94,#66B2FF,#333333
42,19,94,#66B2FF,#333333
43,19,32,#000000,#000000
44,19,32,#000000,#000000
45,19,32,#000000,#000000
46,19,32,#000000,#000000
47,19,32,#000000,#000000
48,19,32,#000000,#000000
49,19,32,#000000,#000000
50,19,32,#000000,#000000
51,19,32,#000000,#000000
52,19,32,#000000,#000000
53,19,94,#66B2FF,#333333
54,19,94,#66B2FF,#333333
55,19,94,#66B2FF,#333333
56,19,94,#66B2FF,#333333
57,19,32,#000000,#000000
58,19,32,#000000,#000000
59,19,32,#000000,#000000
60,19,32,#000000,#000000
61,19,32,#000000,#000000
62,19,32,#000000,#000000
63,19,32,#000000,#000000
64,19,94,#66B2FF,#333333
65,19,94,#66B2FF,#333333
66,19,32,#000000,#000000
67,19,32,#000000,#000000
68,19,32,#000000,#000000
69,19,32,#000000,#000000
70,19,32,#000000,#000000
71,19,32,#000000,#000000
72,19,32,#000000,#000000
73,19,32,#000000,#000000
74,19,94,#66B2FF,#333333
75,19,94,#66B2FF,#333333
76,19,94,#66B2FF,#333333
77,19,32,#000000,#000000
78,19,32,#000000,#000000
79,19,32,#000000,#000000
80,19,32,#000000,#000000
81,19,32,#000000,#000000
82,19,32,#000000,#000000
83,19,94,#66B2FF,#333333
84,19,94,#66B2FF,#333333
85,19,94,#66B2FF,#333333
86,19,94,#66B2FF,#333333
87,19,94,#66B2FF,#333333
88,19,32,#000000,#000000
89,19,32,#000000,#000000
90,19,32,#000000,#000000
91,19,32,#000000,#000000
92,19,32,#000000,#000000
93,19,94,#66B2FF,#333333
94,19,94,#66B2FF,#333333
95,19,179,#FFFFFF,#000000
96,19,32,#000000,#000000
97,19,32,#000000,#000000
98,19,32,#000000,#000000
99,19,94,#66B2FF,#333333
100,19,94,#66B2FF,#333333
101,19,94,#66B2FF,#333333
102,19,32,#000000,#000000
103,19,32,#000000,#000000
104,19,32,#000000,#000000
105,19,32,#000000,#000000
106,19,94,#66B2FF,#333333
107,19,94,#66B2FF,#333333
108,19,94,#66B2FF,#333333
109,19,32,#000000,#000000
110,19,32,#000000,#000000
111,19,32,#000000,#000000
0,20,32,#000000,#000000
1,20,94,#66B2FF,#333333
2,20,94,#66B2FF,#333333
3,20,32,#000000,#000000
4,20,32,#000000,#000000
5,20,32,#000000,#000000
6,20,32,#000000,#000000
7,20,94,#66B2FF,#333333
8,20,94,#66B2FF,#333333
9,20,94,#66B2FF,#333333
10,20,94,#66B2FF,#333333
11,20,94,#66B2FF,#333333
12,20,32,#000000,#000000
13,20,32,#000000,#000000
14,20,32,#000000,#000000
15,20,32,#000000,#000000
16,20,32,#000000,#000000
17,20,32,#000000,#000000
18,20,32,#000000,#000000
19,20,94,#66B2FF,#333333
20,20,94,#66B2FF,#333333
21,20,94,#66B2FF,#333333
22,20,94,#66B2FF,#333333
23,20,32,#000000,#000000
24,20,32,#000000,#000000
25,20,32,#000000,#000000
26,20,94,#66B2FF,#333333
27,20,94,#66B2FF,#333333
28,20,94,#66B2FF,#333333
29,20,94,#66B2FF,#333333
30,20,94,#66B2FF,#333333
31,20,32,#000000,#000000
32,20,32,#000000,#000000
33,20,32,#000000,#000000
34,20,32,#000000,#000000
35,20,32,#000000,#000000
36,20,94,#66B2FF,#333333
37,20,94,#66B2FF,#333333
38,20,94,#66B2FF,#333333
39,20,32,#000000,#000000
40,20,94,#66B2FF,#333333
41,20,94,#66B2FF,#333333
42,20,94,#66B2FF,#333333
43,20,32,#000000,#000000
44,20,32,#000000,#000000
45,20,32,#000000,#000000
46,20,32,#000000,#000000
47,20,32,#000000,#000000
48,20,32,#000000,#000000
49,20,32,#000000,#000000
50,20,32,#000000,#000000
51,20,32,#000000,#000000
52,20,32,#000000,#000000
53,20,32,#000000,#000000
54,20,94,#66B2FF,#333333
55,20,94,#66B2FF,#333333
56,20,32,#000000,#000000
57,20,32,#000000,#000000
58,20,32,#000000,#000000
59,20,32,#000000,#000000
60,20,94,#66B2FF,#333333
61,20,94,#66B2FF,#333333
62,20,94,#66B2FF,#333333
63,20,94,#66B2FF,#333333
64,20,94,#66B2FF,#333333
65,20,32,#000000,#000000
66,20,32,#000000,#000000
67,20,32,#000000,#000000
68,20,32,#000000,#000000
69,20,32,#000000,#000000
70,20,32,#000000,#000000
71,20,32,#000000,#000000
72,20,94,#66B2FF,#333333
73,20,94,#66B2FF,#333333
74,20,94,#66B2FF,#333333
75,20,94,#66B2FF,#333333
76,20,32,#000000,#000000
77,20,32,#000000,#000000
78,20,32,#000000,#000000
79,20,94,#66B2FF,#333333
80,20,94,#66B2FF,#333333
81,20,94,#66B2FF,#333333
82,20,94,#66B2FF,#333333
83,20,94,#66B2FF,#333333
84,20,32,#000000,#000000
85,20,32,#000000,#000000
86,20,32,#000000,#000000
87,20,32,#000000,#000000
88,20,32,#000000,#000000
89,20,94,#66B2FF,#333333
90,20,94,#66B2FF,#333333
91,20,94,#66B2FF,#333333
92,20,32,#000000,#000000
93,20,94,#66B2FF,#333333
94,20,94,#66B2FF,#333333
95,20,179,#FFFFFF,#333333
96,20,32,#000000,#000000
97,20,32,#000000,#000000
98,20,32,#000000,#000000
99,20,94,#66B2FF,#333333
100,20,94,#66B2FF,#333333
101,20,94,#66B2FF,#333333
102,20,94,#66B2FF,#333333
103,20,94,#66B2FF,#333333
104,20,32,#000000,#000000
105,20,32,#000000,#000000
106,20,32,#000000,#000000
107,20,32,#000000,#000000
108,20,32,#000000,#000000
109,20,94,#66B2FF,#333333
110,20,94,#66B2FF,#333333
111,20,94,#66B2FF,#333333
0,21,32,#000000,#000000
1,21,32,#000000,#000000
2,21,32,#000000,#000000
3,21,32,#000000,#000000
4,21,32,#000000,#000000
5,21,32,#000000,#000000
6,21,32,#000000,#000000
7,21,32,#000000,#000000
8,21,32,#000000,#000000
9,21,32,#000000,#000000
10,21,32,#000000,#000000
11,21,32,#000000,#000000
12,21,32,#000000,#000000
13,21,32,#000000,#000000
14,21,32,#000000,#000000
15,21,32,#000000,#000000
16,21,32,#000000,#000000
17,21,32,#000000,#000000
18,21,32,#000000,#000000
19,21,32,#000000,#000000
20,21,32,#000000,#000000
21,21,32,#000000,#000000
22,21,32,#000000,#000000
23,21,32,#000000,#000000
24,21,32,#000000,#000000
25,21,32,#000000,#000000
26,21,32,#000000,#000000
27,21,32,#000000,#000000
28,21,32,#000000,#000000
29,21,32,#000000,#000000
30,21,32,#000000,#000000
31,21,32,#000000,#000000
32,21,32,#000000,#000000
33,21,32,#000000,#000000
34,21,32,#000000,#000000
35,21,32,#000000,#000000
36,21,32,#000000,#000000
37,21,32,#000000,#000000
38,21,32,#000000,#000000
39,21,32,#000000,#000000
40,21,32,#000000,#000000
41,21,32,#000000,#000000
42,21,32,#000000,#000000
43,21,32,#000000,#000000
44,21,32,#000000,#000000
45,21,32,#000000,#000000
46,21,32,#000000,#000000
47,21,32,#000000,#000000
48,21,32,#000000,#000000
49,21,32,#000000,#000000
50,21,32,#000000,#000000
51,21,32,#000000,#000000
52,21,32,#000000,#000000
53,21,32,#000000,#000000
54,21,32,#000000,#000000
55,21,32,#000000,#000000
56,21,32,#000000,#000000
57,21,32,#000000,#000000
58,21,32,#000000,#000000
59,21,32,#000000,#000000
60,21,32,#000000,#000000
61,21,32,#000000,#000000
62,21,32,#000000,#000000
63,21,32,#000000,#000000
64,21,32,#000000,#000000
65,21,32,#000000,#000000
66,21,32,#000000,#000000
67,21,32,#000000,#000000
68,21,32,#000000,#000000
69,21,32,#000000,#000000
70,21,32,#000000,#000000
71,21,32,#000000,#000000
72,21,32,#000000,#000000
73,21,32,#000000,#000000
74,21,32,#000000,#000000
75,21,32,#000000,#000000
76,21,32,#000000,#000000
77,21,32,#000000,#000000
78,21,32,#000000,#000000
79,21,32,#000000,#000000
80,21,32,#000000,#000000
81,21,32,#000000,#000000
82,21,32,#000000,#000000
83,21,32,#000000,#000000
84,21,32,#000000,#000000
85,21,32,#000000,#000000
86,21,32,#000000,#000000
87,21,32,#000000,#000000
88,21,32,#000000,#000000
89,21,32,#000000,#000000
90,21,32,#000000,#000000
91,21,32,#000000,#000000
92,21,32,#000000,#000000
93,21,32,#000000,#000000
94,21,32,#000000,#000000
95,21,179,#FFFFFF,#000000
96,21,32,#000000,#000000
97,21,32,#000000,#000000
98,21,32,#000000,#000000
99,21,32,#000000,#000000
100,21,32,#000000,#000000
101,21,32,#000000,#000000
102,21,32,#000000,#000000
103,21,32,#000000,#000000
104,21,32,#000000,#000000
105,21,32,#000000,#000000
106,21,32,#000000,#000000
107,21,32,#000000,#000000
108,21,32,#000000,#000000
109,21,32,#000000,#000000
110,21,32,#000000,#000000
111,21,32,#000000,#000000
0,22,32,#000000,#000000
1,22,32,#000000,#000000
2,22,32,#000000,#000000
3,22,32,#000000,#000000
4,22,32,#000000,#000000
5,22,32,#000000,#000000
6,22,32,#000000,#000000
7,22,32,#000000,#000000
8,22,32,#000000,#000000
9,22,32,#000000,#000000
10,22,32,#000000,#000000
11,22,32,#000000,#000000
12,22,32,#000000,#000000
13,22,32,#000000,#000000
14,22,32,#000000,#000000
15,22,32,#000000,#000000
16,22,32,#000000,#000000
17,22,32,#000000,#000000
18,22,32,#000000,#000000
19,22,32,#000000,#000000
20,22,32,#000000,#000000
21,22,32,#000000,#000000
22,22,32,#000000,#000000
23,22,32,#000000,#000000
24,22,32,#000000,#000000
25,22,32,#000000,#000000
26,22,32,#000000,#000000
27,22,32,#000000,#000000
28,22,32,#000000,#000000
29,22,32,#000000,#000000
30,22,32,#000000,#000000
31,22,32,#000000,#000000
32,22,32,#000000,#000000
33,22,32,#000000,#000000
34,22,32,#000000,#000000
35,22,32,#000000,#000000
36,22,32,#000000,#000000
37,22,32,#000000,#000000
38,22,32,#000000,#000000
39,22,32,#000000,#000000
40,22,32,#000000,#000000
41,22,32,#000000,#000000
42,22,32,#000000,#000000
43,22,32,#000000,#000000
44,22,32,#000000,#000000
45,22,32,#000000,#000000
46,22,32,#000000,#000000
47,22,32,#000000,#000000
48,22,32,#000000,#000000
49,22,32,#000000,#000000
50,22,32,#000000,#000000
51,22,32,#000000,#000000
52,22,32,#000000,#000000
53,22,32,#000000,#000000
54,22,32,#000000,#000000
55,22,32,#000000,#000000
56,22,32,#000000,#000000
57,22,32,#000000,#000000
58,22,32,#000000,#000000
59,22,32,#000000,#000000
60,22,32,#000000,#000000
61,22,32,#000000,#000000
62,22,32,#000000,#000000
63,22,32,#000000,#000000
64,22,32,#000000,#000000
65,22,32,#000000,#000000
66,22,32,#000000,#000000
67,22,32,#000000,#000000
68,22,32,#000000,#000000
69,22,32,#000000,#000000
70,22,32,#000000,#000000
71,22,32,#000000,#000000
72,22,32,#000000,#000000
73,22,32,#000000,#000000
74,22,32,#000000,#000000
75,22,32,#000000,#000000
76,22,32,#000000,#000000
77,22,32,#000000,#000000
78,22,32,#000000,#000000
79,22,32,#000000,#000000
80,22,32,#000000,#000000
81,22,32,#000000,#000000
82,22,32,#000000,#000000
83,22,32,#000000,#000000
84,22,32,#000000,#000000
85,22,32,#000000,#000000
86,22,32,#000000,#000000
87,22,32,#000000,#000000
88,22,32,#000000,#000000
89,22,32,#000000,#000000
90,22,32,#000000,#000000
91,22,32,#000000,#000000
92,22,32,#000000,#000000
93,22,32,#000000,#000000
94,22,32,#000000,#000000
95,22,179,#FFFFFF,#000000
96,22,32,#000000,#000000
97,22,32,#000000,#000000
98,22,32,#000000,#000000
99,22,32,#000000,#000000
100,22,32,#000000,#000000
101,22,32,#000000,#000000
102,22,32,#000000,#000000
103,22,32,#000000,#000000
104,22,32,#000000,#000000
105,22,32,#000000,#000000
106,22,32,#000000,#000000
107,22,32,#000000,#000000
108,22,32,#000000,#000000
109,22,32,#000000,#000000
110,22,32,#000000,#000000
111,22,32,#000000,#000000
0,23,32,#000000,#000000
1,23,32,#000000,#000000
2,23,32,#000000,#000000
3,23,32,#000000,#000000
4,23,32,#000000,#000000
5,23,32,#000000,#000000
6,23,32,#000000,#000000
7,23,32,#000000,#000000
8,23,32,#000000,#000000
9,23,32,#000000,#000000
10,23,32,#000000,#000000
11,23,32,#000000,#000000
12,23,32,#000000,#000000
13,23,32,#000000,#000000
14,23,32,#000000,#000000
15,23,32,#000000,#000000
16,23,32,#000000,#000000
17,23,32,#000000,#000000
18,23,32,#000000,#000000
19,23,32,#000000,#000000
20,23,32,#000000,#000000
21,23,32,#000000,#000000
22,23,32,#000000,#000000
23,23,32,#000000,#000000
24,23,32,#000000,#000000
25,23,32,#000000,#000000
26,23,32,#000000,#000000
27,23,32,#000000,#000000
28,23,32,#000000,#000000
29,23,32,#000000,#000000
30,23,32,#000000,#000000
31,23,32,#000000,#000000
32,23,32,#000000,#000000
33,23,32,#000000,#000000
34,23,32,#000000,#000000
35,23,32,#000000,#000000
36,23,32,#000000,#000000
37,23,32,#000000,#000000
38,23,32,#000000,#000000
39,23,32,#000000,#000000
40,23,32,#000000,#000000
41,23,32,#000000,#000000
42,23,32,#000000,#000000
43,23,32,#000000,#000000
44,23,32,#000000,#000000
45,23,32,#000000,#000000
46,23,32,#000000,#000000
47,23,32,#000000,#000000
48,23,32,#000000,#000000
49,23,32,#000000,#000000
50,23,32,#000000,#000000
51,23,32,#000000,#000000
52,23,32,#000000,#000000
53,23,32,#000000,#000000
54,23,32,#000000,#000000
55,23,32,#000000,#000000
56,23,32,#000000,#000000
57,23,32,#000000,#000000
58,23,32,#000000,#000000
59,23,32,#000000,#000000
60,23,32,#000000,#000000
61,23,32,#000000,#000000
62,23,32,#000000,#000000
63,23,32,#000000,#000000
64,23,32,#000000,#000000
65,23,32,#000000,#000000
66,23,32,#000000,#000000
67,23,32,#000000,#000000
68,23,32,#000000,#000000
69,23,32,#000000,#000000
70,23,32,#000000,#000000
71,23,32,#000000,#000000
72,23,32,#000000,#000000
73,23,32,#000000,#000000
74,23,32,#000000,#000000
75,23,32,#000000,#000000
76,23,32,#000000,#000000
77,23,32,#000000,#000000
78,23,32,#000000,#000000
79,23,32,#000000,#000000
80,23,32,#000000,#000000
81,23,32,#000000,#000000
82,23,32,#000000,#000000
83,23,32,#000000,#000000
84,23,32,#000000,#000000
85,23,32,#000000,#000000
86,23,32,#000000,#000000
87,23,32,#000000,#000000
88,23,32,#000000,#000000
89,23,32,#000000,#000000
90,23,32,#000000,#000000
91,23,32,#000000,#000000
92,23,32,#000000,#000000
93,23,32,#000000,#000000
94,23,32,#000000,#000000
95,23,179,#FFFFFF,#000000
96,23,32,#000000,#000000
97,23,32,#000000,#000000
98,23,32,#000000,#000000
99,23,32,#000000,#000000
100,23,32,#000000,#000000
101,23,32,#000000,#000000
102,23,32,#000000,#000000
103,23,32,#000000,#000000
104,23,32,#000000,#000000
105,23,32,#000000,#000000
106,23,32,#000000,#000000
107,23,32,#000000,#000000
108,23,32,#000000,#000000
109,23,32,#000000,#000000
110,23,32,#000000,#000000
111,23,32,#000000,#000000
0,24,32,#000000,#000000
1,24,32,#000000,#000000
2,24,32,#000000,#000000
3,24,32,#000000,#000000
4,24,32,#000000,#000000
5,24,32,#000000,#000000
6,24,32,#000000,#000000
7,24,32,#000000,#000000
8,24,32,#000000,#000000
9,24,32,#000000,#000000
10,24,32,#000000,#000000
11,24,32,#000000,#000000
12,24,32,#000000,#000000
13,24,32,#000000,#000000
14,24,32,#000000,#000000
15,24,32,#000000,#000000
16,24,32,#000000,#000000
17,24,32,#000000,#000000
18,24,32,#000000,#000000
19,24,32,#000000,#000000
20,24,32,#000000,#000000
21,24,32,#000000,#000000
22,24,32,#000000,#000000
23,24,32,#000000,#000000
24,24,32,#000000,#000000
25,24,32,#000000,#000000
26,24,32,#000000,#000000
27,24,32,#000000,#000000
28,24,32,#000000,#000000
29,24,32,#000000,#000000
30,24,32,#000000,#000000
31,24,32,#000000,#000000
32,24,32,#000000,#000000
33,24,32,#000000,#000000
34,24,32,#000000,#000000
35,24,32,#000000,#000000
36,24,32,#000000,#000000
37,24,32,#000000,#000000
38,24,32,#000000,#000000
39,24,32,#000000,#000000
40,24,32,#000000,#000000
41,24,32,#000000,#000000
42,24,32,#000000,#000000
43,24,32,#000000,#000000
44,24,32,#000000,#000000
45,24,32,#000000,#000000
46,24,32,#000000,#000000
47,24,32,#000000,#000000
48,24,32,#000000,#000000
49,24,32,#000000,#000000
50,24,32,#000000,#000000
51,24,32,#000000,#000000
52,24,32,#000000,#000000
53,24,32,#000000,#000000
54,24,32,#000000,#000000
55,24,32,#000000,#000000
56,24,32,#000000,#000000
57,24,32,#000000,#000000
58,24,32,#000000,#000000
59,24,32,#000000,#000000
60,24,32,#000000,#000000
61,24,32,#000000,#000000
62,24,32,#000000,#000000
63,24,32,#000000,#000000
64,24,32,#000000,#000000
65,24,32,#000000,#000000
66,24,32,#000000,#000000
67,24,32,#000000,#000000
68,24,32,#000000,#000000
69,24,32,#000000,#000000
70,24,32,#000000,#000000
71,24,32,#000000,#000000
72,24,32,#000000,#000000
73,24,32,#000000,#000000
74,24,32,#000000,#000000
75,24,32,#000000,#000000
76,24,32,#000000,#000000
77,24,32,#000000,#000000
78,24,32,#000000,#000000
79,24,32,#000000,#000000
80,24,32,#000000,#000000
81,24,32,#000000,#000000
82,24,32,#000000,#000000
83,24,32,#000000,#000000
84,24,32,#000000,#000000
85,24,32,#000000,#000000
86,24,32,#000000,#000000
87,24,32,#000000,#000000
88,24,32,#000000,#000000
89,24,32,#000000,#000000
90,24,32,#000000,#000000
91,24,32,#000000,#000000
92,24,32,#000000,#000000
93,24,32,#000000,#000000
94,24,32,#000000,#000000
95,24,179,#FFFFFF,#000000
96,24,32,#000000,#000000
97,24,32,#000000,#000000
98,24,32,#000000,#000000
99,24,32,#000000,#000000
100,24,32,#000000,#000000
101,24,32,#000000,#000000
102,24,32,#000000,#000000
103,24,32,#000000,#000000
104,24,32,#000000,#000000
105,24,32,#000000,#000000
106,24,32,#000000,#000000
107,24,32,#000000,#000000
108,24,32,#000000,#000000
109,24,32,#000000,#000000
110,24,32,#000000,#000000
111,24,32,#000000,#000000
0,25,32,#000000,#000000
1,25,32,#000000,#000000
2,25,32,#000000,#000000
3,25,32,#000000,#000000
4,25,32,#000000,#000000
5,25,32,#000000,#000000
6,25,32,#000000,#000000
7,25,32,#000000,#000000
8,25,32,#000000,#000000
9,25,32,#000000,#000000
10,25,32,#000000,#000000
11,25,32,#000000,#000000
12,25,32,#000000,#000000
13,25,32,#000000,#000000
14,25,32,#000000,#000000
15,25,32,#000000,#000000
16,25,32,#000000,#000000
17,25,32,#000000,#000000
18,25,32,#000000,#000000
19,25,32,#000000,#000000
20,25,32,#000000,#000000
21,25,32,#000000,#000000
22,25,32,#000000,#000000
23,25,32,#000000,#000000
24,25,32,#000000,#000000
25,25,32,#000000,#000000
26,25,32,#000000,#000000
27,25,32,#000000,#000000
28,25,32,#000000,#000000
29,25,32,#000000,#000000
30,25,32,#000000,#000000
31,25,32,#000000,#000000
32,25,32,#000000,#000000
33,25,32,#000000,#000000
34,25,32,#000000,#000000
35,25,32,#000000,#000000
36,25,32,#000000,#000000
37,25,32,#000000,#000000
38,25,32,#000000,#000000
39,25,32,#000000,#000000
40,25,32,#000000,#000000
41,25,32,#000000,#000000
42,25,32,#000000,#000000
43,25,32,#000000,#000000
44,25,32,#000000,#000000
45,25,32,#000000,#000000
46,25,32,#000000,#000000
47,25,32,#000000,#000000
48,25,32,#000000,#000000
49,25,32,#000000,#000000
50,25,32,#000000,#000000
51,25,32,#000000,#000000
52,25,32,#000000,#000000
53,25,32,#000000,#000000
54,25,32,#000000,#000000
55,25,32,#000000,#000000
56,25,32,#000000,#000000
57,25,32,#000000,#000000
58,25,32,#000000,#000000
59,25,32,#000000,#000000
60,25,32,#000000,#000000
61,25,32,#000000,#000000
62,25,32,#000000,#000000
63,25,32,#000000,#000000
64,25,32,#000000,#000000
65,25,32,#000000,#000000
66,25,32,#000000,#000000
67,25,32,#000000,#000000
68,25,32,#000000,#000000
69,25,32,#000000,#000000
70,25,32,#000000,#000000
71,25,32,#000000,#000000
72,25,32,#000000,#000000
73,25,32,#000000,#000000
74,25,32,#000000,#000000
75,25,32,#000000,#000000
76,25,32,#000000,#000000
77,25,32,#000000,#000000
78,25,32,#000000,#000000
79,25,32,#000000,#000000
80,25,32,#000000,#000000
81,25,32,#000000,#000000
82,25,32,#000000,#000000
83,25,32,#000000,#000000
84,25,32,#000000,#000000
85,25,32,#000000,#000000
86,25,32,#000000,#000000
87,25,32,#000000,#000000
88,25,32,#000000,#000000
89,25,32,#000000,#000000
90,25,32,#000000,#000000
91,25,32,#000000,#000000
92,25,32,#000000,#000000
93,25,32,#000000,#000000
94,25,32,#000000,#000000
95,25,179,#FFFFFF,#000000
96,25,32,#000000,#000000
97,25,32,#000000,#000000
98,25,32,#000000,#000000
99,25,32,#000000,#000000
100,25,32,#000000,#000000
101,25,32,#000000,#000000
102,25,32,#000000,#000000
103,25,32,#000000,#000000
104,25,32,#000000,#000000
105,25,32,#000000,#000000
106,25,32,#000000,#000000
107,25,32,#000000,#000000
108,25,32,#000000,#000000
109,25,32,#000000,#000000
110,25,32,#000000,#000000
111,25,32,#000000,#000000
0,26,32,#000000,#000000
1,26,32,#000000,#000000
2,26,32,#000000,#000000
3,26,32,#000000,#000000
4,26,32,#000000,#000000
5,26,32,#000000,#000000
6,26,32,#000000,#000000
7,26,32,#000000,#000000
8,26,32,#000000,#000000
9,26,32,#000000,#000000
10,26,32,#000000,#000000
11,26,32,#000000,#000000
12,26,32,#000000,#000000
13,26,32,#000000,#000000
14,26,32,#000000,#000000
15,26,32,#000000,#000000
16,26,32,#000000,#000000
17,26,32,#000000,#000000
18,26,32,#000000,#000000
19,26,32,#000000,#000000
