X,Y,ASCII,Foreground,Background
71,17,~,#66B2FF,#333333
72,17,~,#66B2FF,#333333
73,17,~,#66B2FF,#333333
74,17,~,#66B2FF,#333333
75,17,~,#66B2FF,#333333
76,17,~,#66B2FF,#333333
77,17,~,#66B2FF,#333333
78,17,~,#66B2FF,#333333
79,17,~,#66B2FF,#333333
80,17,~,#66B2FF,#333333
81,17,~,#66B2FF,#333333
82,17,~,#66B2FF,#333333
83,17,~,#66B2FF,#333333
84,17,~,#66B2FF,#333333
85,17,~,#66B2FF,#333333
86,17,~,#66B2FF,#333333
87,17,~,#66B2FF,#333333
88,17,~,#66B2FF,#333333
89,17,~,#66B2FF,#333333
90,17,~,#66B2FF,#333333
91,17,~,#66B2FF,#333333
92,17,~,#66B2FF,#333333
93,17,~,#66B2FF,#333333
94,17,~,#66B2FF,#333333
95,17,│,#FFFFFF,#333333
96,17,~,#66B2FF,#333333
97,17,~,#66B2FF,#333333
98,17,~,#66B2FF,#333333
99,17,~,#66B2FF,#333333
100,17,║,#402000,#000000
101,17,~,#66B2FF,#333333
102,17,║,#402000,#000000
103,17,~,#66B2FF,#333333
104,17,║,#402000,#000000
105,17,~,#66B2FF,#333333
106,17,║,#402000,#000000
107,17,~,#66B2FF,#333333
108,17,║,#402000,#000000
109,17,~,#66B2FF,#333333
110,17,║,#402000,#000000
111,17,~,#66B2FF,#333333
0,18,^,#66B2FF,#333333
1,18,^,#66B2FF,#333333
2,18,^,#66B2FF,#333333
3,18, ,#000000,#000000
4,18, ,#000000,#000000
5,18,^,#66B2FF,#333333
6,18,^,#66B2FF,#333333
7,18,^,#66B2FF,#333333
8,18,^,#66B2FF,#333333
9,18, ,#000000,#000000
10,18, ,#000000,#000000
11,18, ,#000000,#000000
12,18, ,#000000,#000000
13,18, ,#000000,#000000
14,18,^,#66B2FF,#333333
15,18,^,#66B2FF,#333333
16,18,^,#66B2FF,#333333
17,18,^,#66B2FF,#333333
18,18,^,#66B2FF,#333333
19,18,^,#66B2FF,#333333
20,18,^,#66B2FF,#333333
21,18, ,#000000,#000000
22,18, ,#000000,#000000
23,18, ,#000000,#000000
24,18,^,#66B2FF,#333333
25,18,^,#66B2FF,#333333
26,18,^,#66B2FF,#333333
27,18,^,#66B2FF,#333333
28,18, ,#000000,#000000
29,18, ,#000000,#000000
30,18, ,#000000,#000000
31,18, ,#000000,#000000
32,18, ,#000000,#000000
33,18, ,#000000,#000000
34,18,^,#66B2FF,#333333
35,18,^,#66B2FF,#333333
36,18,^,#66B2FF,#333333
37,18, ,#000000,#000000
38,18,^,#66B2FF,#333333
39,18,^,#66B2FF,#333333
40,18,^,#66B2FF,#333333
41,18,^,#66B2FF,#333333
42,18, ,#000000,#000000
43,18, ,#000000,#000000
44,18, ,#000000,#000000
45,18, ,#000000,#000000
46,18, ,#000000,#000000
47,18, ,#000000,#000000
48,18, ,#000000,#000000
49,18, ,#000000,#000000
50,18, ,#000000,#000000
51,18, ,#000000,#000000
52,18, ,#000000,#000000
53,18,^,#66B2FF,#333333
54,18,^,#66B2FF,#333333
55,18,^,#66B2FF,#333333
56,18, ,#000000,#000000
57,18, ,#000000,#000000
58,18,^,#66B2FF,#333333
59,18,^,#66B2FF,#333333
60,18,^,#66B2FF,#333333
61,18,^,#66B2FF,#333333
62,18, ,#000000,#000000
63,18, ,#000000,#000000
64,18, ,#000000,#000000
65,18, ,#000000,#000000
66,18, ,#000000,#000000
67,18,^,#66B2FF,#333333
68,18,^,#66B2FF,#333333
69,18,^,#66B2FF,#333333
70,18,^,#66B2FF,#333333
71,18,^,#66B2FF,#333333
72,18,^,#66B2FF,#333333
73,18,^,#66B2FF,#333333
74,18, ,#000000,#000000
75,18, ,#000000,#000000
76,18, ,#000000,#000000
77,18,^,#66B2FF,#333333
78,18,^,#66B2FF,#333333
79,18,^,#66B2FF,#333333
80,18,^,#66B2FF,#333333
81,18, ,#000000,#000000
82,18, ,#000000,#000000
83,18, ,#000000,#000000
84,18, ,#000000,#000000
85,18, ,#000000,#000000
86,18, ,#000000,#000000
87,18,^,#66B2FF,#333333
88,18,^,#66B2FF,#333333
89,18,^,#66B2FF,#333333
90,18, ,#000000,#000000
91,18,^,#66B2FF,#333333
92,18,^,#66B2FF,#333333
93,18,^,#66B2FF,#333333
94,18, ,#000000,#000000
95,18,│,#FFFFFF,#000000
96,18,^,#66B2FF,#333333
97,18,^,#66B2FF,#333333
98,18,^,#66B2FF,#333333
99,18,^,#66B2FF,#333333
100,18,^,#66B2FF,#333333
101,18,^,#66B2FF,#333333
102,18, ,#000000,#000000
103,18, ,#000000,#000000
104,18, ,#000000,#000000
105,18,^,#66B2FF,#333333
106,18,^,#66B2FF,#333333
107,18,^,#66B2FF,#333333
108,18, ,#000000,#000000
109,18, ,#000000,#000000
110,18, ,#000000,#000000
111,18, ,#000000,#000000
0,19,^,#66B2FF,#333333
1,19,^,#66B2FF,#333333
2,19,^,#66B2FF,#333333
3,19,^,#66B2FF,#333333
4,19, ,#000000,#000000
5,19, ,#000000,#000000
6,19, ,#000000,#000000
7,19, ,#000000,#000000
8,19, ,#000000,#000000
9,19, ,#000000,#000000
10,19, ,#000000,#000000
11,19,^,#66B2FF,#333333
12,19,^,#66B2FF,#333333
13,19, ,#000000,#000000
14,19, ,#000000,#000000
15,19, ,#000000,#000000
16,19, ,#000000,#000000
17,19, ,#000000,#000000
18,19, ,#000000,#000000
19,19, ,#000000,#000000
20,19, ,#000000,#000000
21,19,^,#66B2FF,#333333
22,19,^,#66B2FF,#333333
23,19,^,#66B2FF,#333333
24,19, ,#000000,#000000
25,19, ,#000000,#000000
26,19, ,#000000,#000000
27,19, ,#000000,#000000
28,19, ,#000000,#000000
29,19, ,#000000,#000000
30,19,^,#66B2FF,#333333
31,19,^,#66B2FF,#333333
32,19,^,#66B2FF,#333333
33,19,^,#66B2FF,#333333
34,19,^,#66B2FF,#333333
35,19, ,#000000,#000000
36,19, ,#000000,#000000
37,19, ,#000000,#000000
38,19, ,#000000,#000000
39,19, ,#000000,#000000
40,19,^,#66B2FF,#333333
41,19,^,#66B2FF,#333333
42,19,^,#66B2FF,#333333
43,19, ,#000000,#000000
44,19, ,#000000,#000000
45,19, ,#000000,#000000
46,19, ,#000000,#000000
47,19, ,#000000,#000000
48,19, ,#000000,#000000
49,19, ,#000000,#000000
50,19, ,#000000,#000000
51,19, ,#000000,#000000
52,19, ,#000000,#000000
53,19,^,#66B2FF,#333333
54,19,^,#66B2FF,#333333
55,19,^,#66B2FF,#333333
56,19,^,#66B2FF,#333333
57,19, ,#000000,#000000
58,19, ,#000000,#000000
59,19, ,#000000,#000000
60,19, ,#000000,#000000
61,19, ,#000000,#000000
62,19, ,#000000,#000000
63,19, ,#000000,#000000
64,19,^,#66B2FF,#333333
65,19,^,#66B2FF,#333333
66,19, ,#000000,#000000
67,19, ,#000000,#000000
68,19, ,#000000,#000000
69,19, ,#000000,#000000
70,19, ,#000000,#000000
71,19, ,#000000,#000000
72,19, ,#000000,#000000
73,19, ,#000000,#000000
74,19,^,#66B2FF,#333333
75,19,^,#66B2FF,#333333
76,19,^,#66B2FF,#333333
77,19, ,#000000,#000000
78,19, ,#000000,#000000
79,19, ,#000000,#000000
80,19, ,#000000,#000000
81,19, ,#000000,#000000
82,19, ,#000000,#000000
83,19,^,#66B2FF,#333333
84,19,^,#66B2FF,#333333
85,19,^,#66B2FF,#333333
86,19,^,#66B2FF,#333333
87,19,^,#66B2FF,#333333
88,19, ,#000000,#000000
89,19, ,#000000,#000000
90,19, ,#000000,#000000
91,19, ,#000000,#000000
92,19, ,#000000,#000000
93,19,^,#66B2FF,#333333
94,19,^,#66B2FF,#333333
95,19,│,#FFFFFF,#000000
96,19, ,#000000,#000000
97,19, ,#000000,#000000
98,19, ,#000000,#000000
99,19,^,#66B2FF,#333333
100,19,^,#66B2FF,#333333
101,19,^,#66B2FF,#333333
102,19, ,#000000,#000000
103,19, ,#000000,#000000
104,19, ,#000000,#000000
105,19, ,#000000,#000000
106,19,^,#66B2FF,#333333
107,19,^,#66B2FF,#333333
108,19,^,#66B2FF,#333333
109,19, ,#000000,#000000
110,19, ,#000000,#000000
111,19, ,#000000,#000000
0,20, ,#000000,#000000
1,20,^,#66B2FF,#333333
2,20,^,#66B2FF,#333333
3,20, ,#000000,#000000
4,20, ,#000000,#000000
5,20, ,#000000,#000000
6,20, ,#000000,#000000
7,20,^,#66B2FF,#333333
8,20,^,#66B2FF,#333333
9,20,^,#66B2FF,#333333
10,20,^,#66B2FF,#333333
11,20,^,#66B2FF,#333333
12,20, ,#000000,#000000
13,20, ,#000000,#000000
14,20, ,#000000,#000000
15,20, ,#000000,#000000
16,20, ,#000000,#000000
17,20, ,#000000,#000000
18,20, ,#000000,#000000
19,20,^,#66B2FF,#333333
20,20,^,#66B2FF,#333333
21,20,^,#66B2FF,#333333
22,20,^,#66B2FF,#333333
23,20, ,#000000,#000000
24,20, ,#000000,#000000
25,20, ,#000000,#000000
26,20,^,#66B2FF,#333333
27,20,^,#66B2FF,#333333
28,20,^,#66B2FF,#333333
29,20,^,#66B2FF,#333333
30,20,^,#66B2FF,#333333
31,20, ,#000000,#000000
32,20, ,#000000,#000000
33,20, ,#000000,#000000
34,20, ,#000000,#000000
35,20, ,#000000,#000000
36,20,^,#66B2FF,#333333
37,20,^,#66B2FF,#333333
38,20,^,#66B2FF,#333333
39,20, ,#000000,#000000
40,20,^,#66B2FF,#333333
41,20,^,#66B2FF,#333333
42,20,^,#66B2FF,#333333
43,20, ,#000000,#000000
44,20, ,#000000,#000000
45,20, ,#000000,#000000
46,20, ,#000000,#000000
47,20, ,#000000,#000000
48,20, ,#000000,#000000
49,20, ,#000000,#000000
50,20, ,#000000,#000000
51,20, ,#000000,#000000
52,20, ,#000000,#000000
53,20, ,#000000,#000000
54,20,^,#66B2FF,#333333
55,20,^,#66B2FF,#333333
56,20, ,#000000,#000000
57,20, ,#000000,#000000
58,20, ,#000000,#000000
59,20, ,#000000,#000000
60,20,^,#66B2FF,#333333
61,20,^,#66B2FF,#333333
62,20,^,#66B2FF,#333333
63,20,^,#66B2FF,#333333
64,20,^,#66B2FF,#333333
65,20, ,#000000,#000000
66,20, ,#000000,#000000
67,20, ,#000000,#000000
68,20, ,#000000,#000000
69,20, ,#000000,#000000
70,20, ,#000000,#000000
71,20, ,#000000,#000000
72,20,^,#66B2FF,#333333
73,20,^,#66B2FF,#333333
74,20,^,#66B2FF,#333333
75,20,^,#66B2FF,#333333
76,20, ,#000000,#000000
77,20, ,#000000,#000000
78,20, ,#000000,#000000
79,20,^,#66B2FF,#333333
80,20,^,#66B2FF,#333333
81,20,^,#66B2FF,#333333
82,20,^,#66B2FF,#333333
83,20,^,#66B2FF,#333333
84,20, ,#000000,#000000
85,20, ,#000000,#000000
86,20, ,#000000,#000000
87,20, ,#000000,#000000
88,20, ,#000000,#000000
89,20,^,#66B2FF,#333333
90,20,^,#66B2FF,#333333
91,20,^,#66B2FF,#333333
92,20, ,#000000,#000000
93,20,^,#66B2FF,#333333
94,20,^,#66B2FF,#333333
95,20,│,#FFFFFF,#333333
96,20, ,#000000,#000000
97,20, ,#000000,#000000
98,20, ,#000000,#000000
99,20,^,#66B2FF,#333333
100,20,^,#66B2FF,#333333
101,20,^,#66B2FF,#333333
102,20,^,#66B2FF,#333333
103,20,^,#66B2FF,#333333
104,20, ,#000000,#000000
105,20, ,#000000,#000000
106,20, ,#000000,#000000
107,20, ,#000000,#000000
108,20, ,#000000,#000000
109,20,^,#66B2FF,#333333
110,20,^,#66B2FF,#333333
111,20,^,#66B2FF,#333333
0,21, ,#000000,#000000
1,21, ,#000000,#000000
2,21, ,#000000,#000000
3,21, ,#000000,#000000
4,21, ,#000000,#000000
5,21, ,#000000,#000000
6,21, ,#000000,#000000
7,21, ,#000000,#000000
8,21, ,#000000,#000000
9,21, ,#000000,#000000
10,21, ,#000000,#000000
11,21, ,#000000,#000000
12,21, ,#000000,#000000
13,21, ,#000000,#000000
14,21, ,#000000,#000000
15,21, ,#000000,#000000
16,21, ,#000000,#000000
17,21, ,#000000,#000000
18,21, ,#000000,#000000
19,21, ,#000000,#000000
20,21, ,#000000,#000000
21,21, ,#000000,#000000
22,21, ,#000000,#000000
23,21, ,#000000,#000000
24,21, ,#000000,#000000
25,21, ,#000000,#000000
26,21, ,#000000,#000000
27,21, ,#000000,#000000
28,21, ,#000000,#000000
29,21, ,#000000,#000000
30,21, ,#000000,#000000
31,21, ,#000000,#000000
32,21, ,#000000,#000000
33,21, ,#000000,#000000
34,21, ,#000000,#000000
35,21, ,#000000,#000000
36,21, ,#000000,#000000
37,21, ,#000000,#000000
38,21, ,#000000,#000000
39,21, ,#000000,#000000
40,21, ,#000000,#000000
41,21, ,#000000,#000000
42,21, ,#000000,#000000
43,21, ,#000000,#000000
44,21, ,#000000,#000000
45,21, ,#000000,#000000
46,21, ,#000000,#000000
47,21, ,#000000,#000000
48,21, ,#000000,#000000
49,21, ,#000000,#000000
50,21, ,#000000,#000000
51,21, ,#000000,#000000
52,21, ,#000000,#000000
53,21, ,#000000,#000000
54,21, ,#000000,#000000
55,21, ,#000000,#000000
56,21, ,#000000,#000000
57,21, ,#000000,#000000
58,21, ,#000000,#000000
59,21, ,#000000,#000000
60,21, ,#000000,#000000
61,21, ,#000000,#000000
62,21, ,#000000,#000000
63,21, ,#000000,#000000
64,21, ,#000000,#000000
65,21, ,#000000,#000000
66,21, ,#000000,#000000
67,21, ,#000000,#000000
68,21, ,#000000,#000000
69,21, ,#000000,#000000
70,21, ,#000000,#000000
71,21, ,#000000,#000000
72,21, ,#000000,#000000
73,21, ,#000000,#000000
74,21, ,#000000,#000000
75,21, ,#000000,#000000
76,21, ,#000000,#000000
77,21, ,#000000,#000000
78,21, ,#000000,#000000
79,21, ,#000000,#000000
80,21, ,#000000,#000000
81,21, ,#000000,#000000
82,21, ,#000000,#000000
83,21, ,#000000,#000000
84,21, ,#000000,#000000
85,21, ,#000000,#000000
86,21, ,#000000,#000000
87,21, ,#000000,#000000
88,21, ,#000000,#000000
89,21, ,#000000,#000000
90,21, ,#000000,#000000
91,21, ,#000000,#000000
92,21, ,#000000,#000000
93,21, ,#000000,#000000
94,21, ,#000000,#000000
95,21,│,#FFFFFF,#000000
96,21, ,#000000,#000000
97,21, ,#000000,#000000
98,21, ,#000000,#000000
99,21, ,#000000,#000000
100,21, ,#000000,#000000
101,21, ,#000000,#000000
102,21, ,#000000,#000000
103,21, ,#000000,#000000
104,21, ,#000000,#000000
105,21, ,#000000,#000000
106,21, ,#000000,#000000
107,21, ,#000000,#000000
108,21, ,#000000,#000000
109,21, ,#000000,#000000
110,21, ,#000000,#000000
111,21, ,#000000,#000000
0,22, ,#000000,#000000
1,22, ,#000000,#000000
2,22, ,#000000,#000000
3,22, ,#000000,#000000
4,22, ,#000000,#000000
5,22, ,#000000,#000000
6,22, ,#000000,#000000
7,22, ,#000000,#000000
8,22, ,#000000,#000000
9,22, ,#000000,#000000
10,22, ,#000000,#000000
11,22, ,#000000,#000000
12,22, ,#000000,#000000
13,22, ,#000000,#000000
14,22, ,#000000,#000000
15,22, ,#000000,#000000
16,22, ,#000000,#000000
17,22, ,#000000,#000000
18,22, ,#000000,#000000
19,22, ,#000000,#000000
20,22, ,#000000,#000000
21,22, ,#000000,#000000
22,22, ,#000000,#000000
23,22, ,#000000,#000000
24,22, ,#000000,#000000
25,22, ,#000000,#000000
26,22, ,#000000,#000000
27,22, ,#000000,#000000
28,22, ,#000000,#000000
29,22, ,#000000,#000000
30,22, ,#000000,#000000
31,22, ,#000000,#000000
32,22, ,#000000,#000000
33,22, ,#000000,#000000
34,22, ,#000000,#000000
35,22, ,#000000,#000000
36,22, ,#000000,#000000
37,22, ,#000000,#000000
38,22, ,#000000,#000000
39,22, ,#000000,#000000
40,22, ,#000000,#000000
41,22, ,#000000,#000000
42,22, ,#000000,#000000
43,22, ,#000000,#000000
44,22, ,#000000,#000000
45,22, ,#000000,#000000
46,22, ,#000000,#000000
47,22, ,#000000,#000000
48,22, ,#000000,#000000
49,22, ,#000000,#000000
50,22, ,#000000,#000000
51,22, ,#000000,#000000
52,22, ,#000000,#000000
53,22, ,#000000,#000000
54,22, ,#000000,#000000
55,22, ,#000000,#000000
56,22, ,#000000,#000000
57,22, ,#000000,#000000
58,22, ,#000000,#000000
59,22, ,#000000,#000000
60,22, ,#000000,#000000
61,22, ,#000000,#000000
62,22, ,#000000,#000000
63,22, ,#000000,#000000
64,22, ,#000000,#000000
65,22, ,#000000,#000000
66,22, ,#000000,#000000
67,22, ,#000000,#000000
68,22, ,#000000,#000000
69,22, ,#000000,#000000
70,22, ,#000000,#000000
71,22, ,#000000,#000000
72,22, ,#000000,#000000
73,22, ,#000000,#000000
74,22, ,#000000,#000000
75,22, ,#000000,#000000
76,22, ,#000000,#000000
77,22, ,#000000,#000000
78,22, ,#000000,#000000
79,22, ,#000000,#000000
80,22, ,#000000,#000000
81,22, ,#000000,#000000
82,22, ,#000000,#000000
83,22, ,#000000,#000000
84,22, ,#000000,#000000
85,22, ,#000000,#000000
86,22, ,#000000,#000000
87,22, ,#000000,#000000
88,22, ,#000000,#000000
89,22, ,#000000,#000000
90,22, ,#000000,#000000
91,22, ,#000000,#000000
92,22, ,#000000,#000000
93,22, ,#000000,#000000
94,22, ,#000000,#000000
95,22,│,#FFFFFF,#000000
96,22, ,#000000,#000000
97,22, ,#000000,#000000
98,22, ,#000000,#000000
99,22, ,#000000,#000000
100,22, ,#000000,#000000
101,22, ,#000000,#000000
102,22, ,#000000,#000000
103,22, ,#000000,#000000
104,22, ,#000000,#000000
105,22, ,#000000,#000000
106,22, ,#000000,#000000
107,22, ,#000000,#000000
108,22, ,#000000,#000000
109,22, ,#000000,#000000
110,22, ,#000000,#000000
111,22, ,#000000,#000000
0,23, ,#000000,#000000
1,23, ,#000000,#000000
2,23, ,#000000,#000000
3,23, ,#000000,#000000
4,23, ,#000000,#000000
5,23, ,#000000,#000000
6,23, ,#000000,#000000
7,23, ,#000000,#000000
8,23, ,#000000,#000000
9,23, ,#000000,#000000
10,23, ,#000000,#000000
11,23, ,#000000,#000000
12,23, ,#000000,#000000
13,23, ,#000000,#000000
14,23, ,#000000,#000000
15,23, ,#000000,#000000
16,23, ,#000000,#000000
17,23, ,#000000,#000000
18,23, ,#000000,#000000
19,23, ,#000000,#000000
20,23, ,#000000,#000000
21,23, ,#000000,#000000
22,23, ,#000000,#000000
23,23, ,#000000,#000000
24,23, ,#000000,#000000
25,23, ,#000000,#000000
26,23, ,#000000,#000000
27,23, ,#000000,#000000
28,23, ,#000000,#000000
29,23, ,#000000,#000000
30,23, ,#000000,#000000
31,23, ,#000000,#000000
32,23, ,#000000,#000000
33,23, ,#000000,#000000
34,23, ,#000000,#000000
35,23, ,#000000,#000000
36,23, ,#000000,#000000
37,23, ,#000000,#000000
38,23, ,#000000,#000000
39,23, ,#000000,#000000
40,23, ,#000000,#000000
41,23, ,#000000,#000000
42,23, ,#000000,#000000
43,23, ,#000000,#000000
44,23, ,#000000,#000000
45,23, ,#000000,#000000
46,23, ,#000000,#000000
47,23, ,#000000,#000000
48,23, ,#000000,#000000
49,23, ,#000000,#000000
50,23, ,#000000,#000000
51,23, ,#000000,#000000
52,23, ,#000000,#000000
53,23, ,#000000,#000000
54,23, ,#000000,#000000
55,23, ,#000000,#000000
56,23, ,#000000,#000000
57,23, ,#000000,#000000
58,23, ,#000000,#000000
59,23, ,#000000,#000000
60,23, ,#000000,#000000
61,23, ,#000000,#000000
62,23, ,#000000,#000000
63,23, ,#000000,#000000
64,23, ,#000000,#000000
65,23, ,#000000,#000000
66,23, ,#000000,#000000
67,23, ,#000000,#000000
68,23, ,#000000,#000000
69,23, ,#000000,#000000
70,23, ,#000000,#000000
71,23, ,#000000,#000000
72,23, ,#000000,#000000
73,23, ,#000000,#000000
74,23, ,#000000,#000000
75,23, ,#000000,#000000
76,23, ,#000000,#000000
77,23, ,#000000,#000000
78,23, ,#000000,#000000
79,23, ,#000000,#000000
80,23, ,#000000,#000000
81,23, ,#000000,#000000
82,23, ,#000000,#000000
83,23, ,#000000,#000000
84,23, ,#000000,#000000
85,23, ,#000000,#000000
86,23, ,#000000,#000000
87,23, ,#000000,#000000
88,23, ,#000000,#000000
89,23, ,#000000,#000000
90,23, ,#000000,#000000
91,23, ,#000000,#000000
92,23, ,#000000,#000000
93,23, ,#000000,#000000
94,23, ,#000000,#000000
95,23,│,#FFFFFF,#000000
96,23, ,#000000,#000000
97,23, ,#000000,#000000
98,23, ,#000000,#000000
99,23, ,#000000,#000000
100,23, ,#000000,#000000
101,23, ,#000000,#000000
102,23, ,#000000,#000000
103,23, ,#000000,#000000
104,23, ,#000000,#000000
105,23, ,#000000,#000000
106,23, ,#000000,#000000
107,23, ,#000000,#000000
108,23, ,#000000,#000000
109,23, ,#000000,#000000
110,23, ,#000000,#000000
111,23, ,#000000,#000000
0,24, ,#000000,#000000
1,24, ,#000000,#000000
2,24, ,#000000,#000000
3,24, ,#000000,#000000
4,24, ,#000000,#000000
5,24, ,#000000,#000000
6,24, ,#000000,#000000
7,24, ,#000000,#000000
8,24, ,#000000,#000000
9,24, ,#000000,#000000
10,24, ,#000000,#000000
11,24, ,#000000,#000000
12,24, ,#000000,#000000
13,24, ,#000000,#000000
14,24, ,#000000,#000000
15,24, ,#000000,#000000
16,24, ,#000000,#000000
17,24, ,#000000,#000000
18,24, ,#000000,#000000
19,24, ,#000000,#000000
20,24, ,#000000,#000000
21,24, ,#000000,#000000
22,24, ,#000000,#000000
23,24, ,#000000,#000000
24,24, ,#000000,#000000
25,24, ,#000000,#000000
26,24, ,#000000,#000000
27,24, ,#000000,#000000
28,24, ,#000000,#000000
29,24, ,#000000,#000000
30,24, ,#000000,#000000
31,24, ,#000000,#000000
32,24, ,#000000,#000000
33,24, ,#000000,#000000
34,24, ,#000000,#000000
35,24, ,#000000,#000000
36,24, ,#000000,#000000
37,24, ,#000000,#000000
38,24, ,#000000,#000000
39,24, ,#000000,#000000
40,24, ,#000000,#000000
41,24, ,#000000,#000000
42,24, ,#000000,#000000
43,24, ,#000000,#000000
44,24, ,#000000,#000000
45,24, ,#000000,#000000
46,24, ,#000000,#000000
47,24, ,#000000,#000000
48,24, ,#000000,#000000
49,24, ,#000000,#000000
50,24, ,#000000,#000000
51,24, ,#000000,#000000
52,24, ,#000000,#000000
53,24, ,#000000,#000000
54,24, ,#000000,#000000
55,24, ,#000000,#000000
56,24, ,#000000,#000000
57,24, ,#000000,#000000
58,24, ,#000000,#000000
59,24, ,#000000,#000000
60,24, ,#000000,#000000
61,24, ,#000000,#000000
62,24, ,#000000,#000000
63,24, ,#000000,#000000
64,24, ,#000000,#000000
65,24, ,#000000,#000000
66,24, ,#000000,#000000
67,24, ,#000000,#000000
68,24, ,#000000,#000000
69,24, ,#000000,#000000
70,24, ,#000000,#000000
71,24, ,#000000,#000000
72,24, ,#000000,#000000
73,24, ,#000000,#000000
74,24, ,#000000,#000000
75,24, ,#000000,#000000
76,24, ,#000000,#000000
77,24, ,#000000,#000000
78,24, ,#000000,#000000
79,24, ,#000000,#000000
80,24, ,#000000,#000000
81,24, ,#000000,#000000
82,24, ,#000000,#000000
83,24, ,#000000,#000000
84,24, ,#000000,#000000
85,24, ,#000000,#000000
86,24, ,#000000,#000000
87,24, ,#000000,#000000
88,24, ,#000000,#000000
89,24, ,#000000,#000000
90,24, ,#000000,#000000
91,24, ,#000000,#000000
92,24, ,#000000,#000000
93,24, ,#000000,#000000
94,24, ,#000000,#000000
95,24,│,#FFFFFF,#000000
96,24, ,#000000,#000000
97,24, ,#000000,#000000
98,24, ,#000000,#000000
99,24, ,#000000,#000000
100,24, ,#000000,#000000
101,24, ,#000000,#000000
102,24, ,#000000,#000000
103,24, ,#000000,#000000
104,24, ,#000000,#000000
105,24, ,#000000,#000000
106,24, ,#000000,#000000
107,24, ,#000000,#000000
108,24, ,#000000,#000000
109,24, ,#000000,#000000
110,24, ,#000000,#000000
111,24, ,#000000,#000000
0,25, ,#000000,#000000
1,25, ,#000000,#000000
2,25, ,#000000,#000000
3,25, ,#000000,#000000
4,25, ,#000000,#000000
5,25, ,#000000,#000000
6,25, ,#000000,#000000
7,25, ,#000000,#000000
8,25, ,#000000,#000000
9,25, ,#000000,#000000
10,25, ,#000000,#000000
11,25, ,#000000,#000000
12,25, ,#000000,#000000
13,25, ,#000000,#000000
14,25, ,#000000,#000000
15,25, ,#000000,#000000
16,25, ,#000000,#000000
17,25, ,#000000,#000000
18,25, ,#000000,#000000
19,25, ,#000000,#000000
20,25, ,#000000,#000000
21,25, ,#000000,#000000
22,25, ,#000000,#000000
23,25, ,#000000,#000000
24,25, ,#000000,#000000
25,25, ,#000000,#000000
26,25, ,#000000,#000000
27,25, ,#000000,#000000
28,25, ,#000000,#000000
29,25, ,#000000,#000000
30,25, ,#000000,#000000
31,25, ,#000000,#000000
32,25, ,#000000,#000000
33,25, ,#000000,#000000
34,25, ,#000000,#000000
35,25, ,#000000,#000000
36,25, ,#000000,#000000
37,25, ,#000000,#000000
38,25, ,#000000,#000000
39,25, ,#000000,#000000
40,25, ,#000000,#000000
41,25, ,#000000,#000000
42,25, ,#000000,#000000
43,25, ,#000000,#000000
44,25, ,#000000,#000000
45,25, ,#000000,#000000
46,25, ,#000000,#000000
47,25, ,#000000,#000000
48,25, ,#000000,#000000
49,25, ,#000000,#000000
50,25, ,#000000,#000000
51,25, ,#000000,#000000
52,25, ,#000000,#000000
53,25, ,#000000,#000000
54,25, ,#000000,#000000
55,25, ,#000000,#000000
56,25, ,#000000,#000000
57,25, ,#000000,#000000
58,25, ,#000000,#000000
59,25, ,#000000,#000000
60,25, ,#000000,#000000
61,25, ,#000000,#000000
62,25, ,#000000,#000000
63,25, ,#000000,#000000
64,25, ,#000000,#000000
65,25, ,#000000,#000000
66,25, ,#000000,#000000
67,25, ,#000000,#000000
68,25, ,#000000,#000000
69,25, ,#000000,#000000
70,25, ,#000000,#000000
71,25, ,#000000,#000000
72,25, ,#000000,#000000
73,25, ,#000000,#000000
74,25, ,#000000,#000000
75,25, ,#000000,#000000
76,25, ,#000000,#000000
77,25, ,#000000,#000000
78,25, ,#000000,#000000
79,25, ,#000000,#000000
80,25, ,#000000,#000000
81,25, ,#000000,#000000
82,25, ,#000000,#000000
83,25, ,#000000,#000000
84,25, ,#000000,#000000
85,25, ,#000000,#000000
86,25, ,#000000,#000000
87,25, ,#000000,#000000
88,25, ,#000000,#000000
89,25, ,#000000,#000000
90,25, ,#000000,#000000
91,25, ,#000000,#000000
92,25, ,#000000,#000000
93,25, ,#000000,#000000
94,25, ,#000000,#000000
95,25,│,#FFFFFF,#000000
96,25, ,#000000,#000000
97,25, ,#000000,#000000
98,25, ,#000000,#000000
99,25, ,#000000,#000000
100,25, ,#000000,#000000
101,25, ,#000000,#000000
102,25, ,#000000,#000000
103,25, ,#000000,#000000
104,25, ,#000000,#000000
105,25, ,#000000,#000000
106,25, ,#000000,#000000
107,25, ,#000000,#000000
108,25, ,#000000,#000000
109,25, ,#000000,#000000
110,25, ,#000000,#000000
111,25, ,#000000,#000000
0,26, ,#000000,#000000
1,26, ,#000000,#000000
2,26, ,#000000,#000000
3,26, ,#000000,#000000
4,26, ,#000000,#000000
5,26, ,#000000,#000000
6,26, ,#000000,#000000
7,26, ,#000000,#000000
8,26, ,#000000,#000000
9,26, ,#000000,#000000
10,26, ,#000000,#000000
11,26, ,#000000,#000000
12,26, ,#000000,#000000
13,26, ,#000000,#000000
14,26, ,#000000,#000000
15,26, ,#000000,#000000
16,26, ,#000000,#000000
17,26, ,#000000,#000000
18,26, ,#000000,#000000
19,26, ,#000000,#000000
